eye02.occupancy,eye03.occupancy,eye04.occupancy,eye05.occupancy,eye09.occupancy,eye11.occupancy,eye.humidity.mean,eye.humidity.std,eye.humidity.median,eye.humidity.min,eye.humidity.max,eye.humidity.iqr,eye.light.mean,eye.light.std,eye.light.median,eye.light.min,eye.light.max,eye.light.iqr,eye.motion.mean,eye.motion.std,eye.motion.median,eye.motion.min,eye.motion.max,eye.motion.iqr,eye.temperature.mean,eye.temperature.std,eye.temperature.median,eye.temperature.min,eye.temperature.max,eye.temperature.iqr,gas.humidity.mean,gas.humidity.std,gas.humidity.median,gas.humidity.min,gas.humidity.max,gas.humidity.iqr,gas.light.mean,gas.light.std,gas.light.median,gas.light.min,gas.light.max,gas.light.iqr,gas.motion.mean,gas.motion.std,gas.motion.median,gas.motion.min,gas.motion.max,gas.motion.iqr,gas.temperature.mean,gas.temperature.std,gas.temperature.median,gas.temperature.min,gas.temperature.max,gas.temperature.iqr,voc.humidity.mean,voc.humidity.std,voc.humidity.median,voc.humidity.min,voc.humidity.max,voc.humidity.iqr,voc.light.mean,voc.light.std,voc.light.median,voc.light.min,voc.light.max,voc.light.iqr,voc.motion.mean,voc.motion.std,voc.motion.median,voc.motion.min,voc.motion.max,voc.motion.iqr,voc.temperature.mean,voc.temperature.std,voc.temperature.median,voc.temperature.min,voc.temperature.max,voc.temperature.iqr,gas.co2.mean,gas.co2.std,gas.co2.median,gas.co2.max,gas.co2.min,gas.co2.iqr,voc.tvoc.mean,voc.tvoc.std,voc.tvoc.median,voc.tvoc.max,voc.tvoc.min,voc.tvoc.iqr
0,0,0,0,0.0,0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,2.6,2.6,2.6,2.6,2.6,8.0,8.0,8.0,8.0,8.0,8.0,23.25,23.25,23.25,23.25,23.25,23.25,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.98,0.98,0.98,0.98,0.98,9.0,9.0,9.0,9.0,9.0,9.0,91.0,91.0,91.0,91.0,91.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,1.1,1.1,1.1,1.1,791.17,411.45,640.5,1378.0,433.0,638.0,233.0,121.09,283.0,340.0,84.0,212.0
0,0,0,0,1.0,0,3.75,3.75,3.75,3.75,3.75,3.75,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.65,2.65,2.65,2.65,2.65,2.65,7.75,7.75,7.75,7.75,7.75,7.75,23.25,23.25,23.25,23.25,23.25,23.25,1.5,1.5,1.5,1.5,1.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,9.0,9.0,9.0,9.0,9.0,9.0,88.0,88.0,88.0,88.0,88.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,1.2,1.2,1.2,1.2,821.17,468.38,632.5,1584.0,439.0,610.0,228.4,122.83,273.0,340.0,82.0,221.0
0,0,0,0,0.0,0,4.0,4.0,4.0,4.0,4.0,4.0,0.75,0.75,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,2.47,2.47,2.47,2.47,2.47,2.47,6.75,6.75,6.75,6.75,6.75,6.75,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,1.15,1.15,1.15,1.15,1.15,9.0,9.0,9.0,9.0,9.0,9.0,88.0,88.0,88.0,88.0,88.0,88.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.1,1.1,1.1,1.1,1.1,835.33,531.32,580.0,1747.0,453.0,616.0,225.0,117.9,265.0,336.0,90.0,216.0
0,0,1,0,0.0,0,3.25,3.25,3.25,3.25,3.25,3.25,5.25,5.25,5.25,5.25,5.25,5.25,0.0,0.0,0.0,0.0,0.0,0.0,2.57,2.57,2.57,2.57,2.57,2.57,6.75,6.75,6.75,6.75,6.75,6.75,0.75,0.75,0.75,0.75,0.75,0.75,4.5,4.5,4.5,4.5,4.5,4.5,1.23,1.23,1.23,1.23,1.23,1.23,9.0,9.0,9.0,9.0,9.0,9.0,88.0,88.0,88.0,88.0,88.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,1.1,1.1,1.1,1.1,841.33,568.29,568.0,1856.0,440.0,582.0,226.0,124.11,267.0,346.0,78.0,217.0
0,0,0,0,0.0,0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.65,2.65,2.65,2.65,2.65,2.65,7.5,7.5,7.5,7.5,7.5,7.5,15.75,15.75,15.75,15.75,15.75,15.75,3.0,3.0,3.0,3.0,3.0,3.0,1.23,1.23,1.23,1.23,1.23,1.23,9.0,9.0,9.0,9.0,9.0,9.0,91.0,91.0,91.0,91.0,91.0,91.0,3.0,3.0,3.0,3.0,3.0,3.0,1.1,1.1,1.1,1.1,1.1,1.1,856.83,608.14,557.5,1969.0,445.0,567.25,228.6,114.54,256.0,356.0,93.0,184.0
0,0,0,0,0.0,0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,2.57,2.57,2.57,2.57,2.57,7.5,7.5,7.5,7.5,7.5,7.5,16.5,16.5,16.5,16.5,16.5,16.5,1.5,1.5,1.5,1.5,1.5,1.5,1.3,1.3,1.3,1.3,1.3,1.3,9.0,9.0,9.0,9.0,9.0,9.0,88.0,88.0,88.0,88.0,88.0,88.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.9,851.67,614.04,531.5,1982.0,457.0,545.25,231.6,114.72,267.0,339.0,78.0,180.0
0,0,0,0,0.0,0,4.0,4.0,4.0,4.0,4.0,4.0,0.75,0.75,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,2.57,2.57,2.57,2.57,2.57,2.57,7.5,7.5,7.5,7.5,7.5,7.5,0.75,0.75,0.75,0.75,0.75,0.75,1.5,1.5,1.5,1.5,1.5,1.5,1.25,1.25,1.25,1.25,1.25,1.25,8.0,8.0,8.0,8.0,8.0,8.0,81.0,81.0,81.0,81.0,81.0,81.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,821.33,569.24,518.5,1846.0,446.0,542.0,224.0,116.2,267.0,342.0,71.0,172.0
0,0,0,0,0.0,0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,2.57,2.57,2.57,2.57,2.57,7.5,7.5,7.5,7.5,7.5,7.5,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1.18,1.18,1.18,1.18,1.18,1.18,8.0,8.0,8.0,8.0,8.0,8.0,57.0,57.0,57.0,57.0,57.0,57.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8,0.8,813.83,564.28,514.5,1828.0,439.0,535.0,240.4,101.79,272.0,342.0,130.0,188.0
0,0,0,0,0.0,0,4.0,4.0,4.0,4.0,4.0,4.0,0.75,0.75,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5,7.5,7.5,7.5,7.5,7.5,7.5,0.75,0.75,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,1.1,1.1,1.1,1.1,7.0,7.0,7.0,7.0,7.0,7.0,57.0,57.0,57.0,57.0,57.0,57.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,0.9,0.9,0.9,0.9,803.83,552.84,511.0,1798.0,428.0,506.75,242.0,96.69,279.0,342.0,134.0,167.0
0,0,0,0,0.0,0,4.0,4.0,4.0,4.0,4.0,4.0,0.75,0.75,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,2.57,2.57,2.57,2.57,2.57,2.57,7.5,7.5,7.5,7.5,7.5,7.5,0.75,0.75,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.05,1.05,1.05,1.05,1.05,1.05,7.0,7.0,7.0,7.0,7.0,7.0,37.0,37.0,37.0,37.0,37.0,37.0,4.0,4.0,4.0,4.0,4.0,4.0,0.8,0.8,0.8,0.8,0.8,0.8,793.17,536.77,492.5,1738.0,445.0,530.5,240.4,101.34,282.0,352.0,129.0,165.0
0,0,0,0,0.0,0,4.0,4.0,4.0,4.0,4.0,4.0,0.75,0.75,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5,7.5,7.5,7.5,7.5,7.5,7.5,28.0,28.0,28.0,28.0,28.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,1.12,1.12,1.12,1.12,1.12,7.0,7.0,7.0,7.0,7.0,7.0,27.0,27.0,27.0,27.0,27.0,27.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,0.7,784.67,516.98,486.5,1690.0,446.0,502.5,234.4,116.68,280.0,358.0,100.0,192.0
0,0,0,0,0.0,0,4.75,4.75,4.75,4.75,4.75,4.75,0.75,0.75,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,2.57,2.57,2.57,2.57,2.57,2.57,7.5,7.5,7.5,7.5,7.5,7.5,22.75,22.75,22.75,22.75,22.75,22.75,0.0,0.0,0.0,0.0,0.0,0.0,1.03,1.03,1.03,1.03,1.03,1.03,7.0,7.0,7.0,7.0,7.0,7.0,44.0,44.0,44.0,44.0,44.0,44.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.6,750.83,450.85,491.0,1525.0,446.0,467.0,233.4,110.52,293.0,340.0,98.0,174.0
0,0,0,0,0.0,0,4.75,4.75,4.75,4.75,4.75,4.75,0.75,0.75,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,2.55,2.55,2.55,2.55,2.55,2.55,7.5,7.5,7.5,7.5,7.5,7.5,0.75,0.75,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,44.0,44.0,44.0,44.0,44.0,44.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.4,0.4,0.4,0.4,734.5,410.13,496.5,1397.0,448.0,488.0,229.8,118.34,289.0,348.0,86.0,186.0
0,0,0,0,0.0,0,4.75,4.75,4.75,4.75,4.75,4.75,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62,2.62,2.62,2.62,2.62,2.62,7.5,7.5,7.5,7.5,7.5,7.5,22.75,22.75,22.75,22.75,22.75,22.75,0.0,0.0,0.0,0.0,0.0,0.0,1.02,1.02,1.02,1.02,1.02,1.02,7.0,7.0,7.0,7.0,7.0,7.0,51.0,51.0,51.0,51.0,51.0,51.0,3.0,3.0,3.0,3.0,3.0,3.0,0.4,0.4,0.4,0.4,0.4,0.4,746.17,418.34,518.0,1438.0,453.0,494.5,255.6,149.64,297.0,463.0,92.0,170.0
0,0,0,0,0.0,0,4.75,4.75,4.75,4.75,4.75,4.75,0.75,0.75,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,2.65,2.65,2.65,2.65,2.65,2.65,7.5,7.5,7.5,7.5,7.5,7.5,22.75,22.75,22.75,22.75,22.75,22.75,0.0,0.0,0.0,0.0,0.0,0.0,1.02,1.02,1.02,1.02,1.02,1.02,7.0,7.0,7.0,7.0,7.0,7.0,91.0,91.0,91.0,91.0,91.0,91.0,2.0,2.0,2.0,2.0,2.0,2.0,0.3,0.3,0.3,0.3,0.3,0.3,739.0,422.73,507.5,1453.0,449.0,481.5,249.6,131.4,293.0,420.0,104.0,171.0
0,0,0,0,0.0,0,4.75,4.75,4.75,4.75,4.75,4.75,0.75,0.75,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,2.55,2.55,2.55,2.55,2.55,2.55,7.5,7.5,7.5,7.5,7.5,7.5,100.25,100.25,100.25,100.25,100.25,100.25,0.0,0.0,0.0,0.0,0.0,0.0,1.07,1.07,1.07,1.07,1.07,1.07,7.0,7.0,7.0,7.0,7.0,7.0,209.0,209.0,209.0,209.0,209.0,209.0,3.0,3.0,3.0,3.0,3.0,3.0,0.4,0.4,0.4,0.4,0.4,0.4,723.0,406.24,496.0,1392.0,442.0,481.0,244.8,121.18,306.0,379.0,104.0,177.0
0,0,0,0,0.0,0,4.75,4.75,4.75,4.75,4.75,4.75,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.72,2.72,2.72,2.72,2.72,2.72,7.5,7.5,7.5,7.5,7.5,7.5,98.0,98.0,98.0,98.0,98.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.97,0.97,0.97,0.97,0.97,8.0,8.0,8.0,8.0,8.0,8.0,192.0,192.0,192.0,192.0,192.0,192.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.4,0.4,0.4,0.4,0.4,710.67,363.91,505.0,1283.0,452.0,451.25,258.2,147.65,307.0,452.0,90.0,180.0
0,0,0,0,0.0,0,4.75,4.75,4.75,4.75,4.75,4.75,0.75,0.75,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,2.57,2.57,2.57,2.57,2.57,2.57,7.5,7.5,7.5,7.5,7.5,7.5,95.0,95.0,95.0,95.0,95.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,138.0,138.0,138.0,138.0,138.0,138.0,2.0,2.0,2.0,2.0,2.0,2.0,0.4,0.4,0.4,0.4,0.4,0.4,694.17,339.96,498.5,1198.0,449.0,460.0,275.8,175.54,306.0,536.0,99.0,184.0
0,0,0,0,0.0,0,4.0,4.0,4.0,4.0,4.0,4.0,0.75,0.75,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,2.65,2.65,2.65,2.65,2.65,2.65,7.5,7.5,7.5,7.5,7.5,7.5,22.75,22.75,22.75,22.75,22.75,22.75,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.97,0.97,0.97,0.97,0.97,8.0,8.0,8.0,8.0,8.0,8.0,81.0,81.0,81.0,81.0,81.0,81.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,678.33,308.05,499.5,1092.0,449.0,442.75,268.8,160.48,305.0,500.0,101.0,174.0
0,0,0,0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,3.25,3.25,3.25,3.25,3.25,6.75,6.75,6.75,6.75,6.75,6.75,22.75,22.75,22.75,22.75,22.75,22.75,0.0,0.0,0.0,0.0,0.0,0.0,1.05,1.05,1.05,1.05,1.05,1.05,8.0,8.0,8.0,8.0,8.0,8.0,101.0,101.0,101.0,101.0,101.0,101.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.6,656.0,289.69,483.0,1064.0,449.0,397.75,269.6,154.73,318.0,477.0,99.0,188.0
0,0,0,0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,3.25,3.25,3.25,3.25,3.25,6.0,6.0,6.0,6.0,6.0,6.0,22.75,22.75,22.75,22.75,22.75,22.75,0.0,0.0,0.0,0.0,0.0,0.0,1.07,1.07,1.07,1.07,1.07,1.07,8.0,8.0,8.0,8.0,8.0,8.0,104.0,104.0,104.0,104.0,104.0,104.0,4.0,4.0,4.0,4.0,4.0,4.0,0.6,0.6,0.6,0.6,0.6,0.6,637.33,269.55,477.5,1022.0,451.0,380.75,269.2,159.36,312.0,492.0,96.0,178.0
0,0,0,0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,0.75,0.75,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,3.27,3.27,3.27,3.27,3.27,3.27,6.0,6.0,6.0,6.0,6.0,6.0,0.75,0.75,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.97,0.97,0.97,0.97,0.97,9.0,9.0,9.0,9.0,9.0,9.0,158.0,158.0,158.0,158.0,158.0,158.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,0.6,0.6,0.6,0.6,622.67,261.32,472.0,1041.0,439.0,314.0,271.6,168.62,315.0,508.0,91.0,192.0
0,0,0,0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,3.33,3.33,3.33,3.33,3.33,6.0,6.0,6.0,6.0,6.0,6.0,0.75,0.75,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.07,1.07,1.07,1.07,1.07,1.07,9.0,9.0,9.0,9.0,9.0,9.0,121.0,121.0,121.0,121.0,121.0,121.0,3.0,3.0,3.0,3.0,3.0,3.0,0.6,0.6,0.6,0.6,0.6,0.6,626.17,264.53,470.5,1026.0,444.0,351.25,267.8,150.83,317.0,455.0,90.0,201.0
0,0,0,0,0.0,0.0,3.25,3.25,3.25,3.25,3.25,3.25,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,3.3,3.3,3.3,3.3,3.3,6.25,6.25,6.25,6.25,6.25,6.25,0.75,0.75,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.05,1.05,1.05,1.05,1.05,1.05,9.0,9.0,9.0,9.0,9.0,9.0,141.0,141.0,141.0,141.0,141.0,141.0,3.0,3.0,3.0,3.0,3.0,3.0,0.6,0.6,0.6,0.6,0.6,0.6,621.67,251.91,484.0,1021.0,441.0,319.0,265.2,150.0,319.0,454.0,97.0,202.0
0,0,0,0,0.0,0.0,3.25,3.25,3.25,3.25,3.25,3.25,0.75,0.75,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,3.27,3.27,3.27,3.27,3.27,3.27,6.25,6.25,6.25,6.25,6.25,6.25,0.75,0.75,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.05,1.05,1.05,1.05,1.05,1.05,9.0,9.0,9.0,9.0,9.0,9.0,212.0,212.0,212.0,212.0,212.0,212.0,3.0,3.0,3.0,3.0,3.0,3.0,0.6,0.6,0.6,0.6,0.6,0.6,617.33,256.27,479.0,1035.0,417.0,290.0,272.0,155.47,322.0,474.0,104.0,208.0
0,0,0,0,0.0,1.0,3.25,3.25,3.25,3.25,3.25,3.25,14.25,14.25,14.25,14.25,14.25,14.25,0.0,0.0,0.0,0.0,0.0,0.0,3.27,3.27,3.27,3.27,3.27,3.27,6.25,6.25,6.25,6.25,6.25,6.25,0.75,0.75,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.05,1.05,1.05,1.05,1.05,1.05,10.0,10.0,10.0,10.0,10.0,10.0,212.0,212.0,212.0,212.0,212.0,212.0,3.0,3.0,3.0,3.0,3.0,3.0,0.6,0.6,0.6,0.6,0.6,0.6,621.83,259.5,481.5,1033.0,430.0,321.0,258.2,132.15,321.0,397.0,99.0,202.0
0,0,0,0,0.0,0.0,3.25,3.25,3.25,3.25,3.25,3.25,1.5,1.5,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,3.12,3.12,3.12,3.12,3.12,3.12,6.25,6.25,6.25,6.25,6.25,6.25,0.75,0.75,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.05,1.05,1.05,1.05,1.05,1.05,10.0,10.0,10.0,10.0,10.0,10.0,212.0,212.0,212.0,212.0,212.0,212.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.7,0.7,608.5,248.89,482.0,1023.0,418.0,280.0,263.4,133.98,321.0,409.0,96.0,193.0
0,0,0,0,0.0,0.0,3.25,3.25,3.25,3.25,3.25,3.25,1.5,1.5,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,3.12,3.12,3.12,3.12,3.12,3.12,6.25,6.25,6.25,6.25,6.25,6.25,0.75,0.75,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.02,1.02,1.02,1.02,1.02,1.02,10.0,10.0,10.0,10.0,10.0,10.0,215.0,215.0,215.0,215.0,215.0,215.0,2.0,2.0,2.0,2.0,2.0,2.0,0.7,0.7,0.7,0.7,0.7,0.7,612.17,252.08,482.0,1040.0,424.0,272.25,243.0,106.61,306.0,337.0,107.0,167.0
0,0,0,0,0.0,0.0,3.25,3.25,3.25,3.25,3.25,3.25,2.25,2.25,2.25,2.25,2.25,2.25,0.0,0.0,0.0,0.0,0.0,0.0,3.07,3.07,3.07,3.07,3.07,3.07,6.25,6.25,6.25,6.25,6.25,6.25,0.75,0.75,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.12,1.12,1.12,1.12,1.12,1.12,10.0,10.0,10.0,10.0,10.0,10.0,212.0,212.0,212.0,212.0,212.0,212.0,2.0,2.0,2.0,2.0,2.0,2.0,0.8,0.8,0.8,0.8,0.8,0.8,608.33,237.29,488.5,1013.0,435.0,261.5,247.6,113.68,319.0,344.0,100.0,175.0
0,0,0,0,0.0,0.0,3.25,3.25,3.25,3.25,3.25,3.25,2.25,2.25,2.25,2.25,2.25,2.25,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,4.75,4.75,4.75,4.75,4.75,4.75,0.75,0.75,0.75,0.75,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.9,0.9,0.9,10.0,10.0,10.0,10.0,10.0,10.0,215.0,215.0,215.0,215.0,215.0,215.0,6.0,6.0,6.0,6.0,6.0,6.0,0.7,0.7,0.7,0.7,0.7,0.7,550.0,218.64,468.0,994.0,427.0,34.75,245.0,115.34,312.0,339.0,93.0,183.0
0,0,0,0,0.0,0.0,3.25,3.25,3.25,3.25,3.25,3.25,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.07,3.07,3.07,3.07,3.07,3.07,4.5,4.5,4.5,4.5,4.5,4.5,9.75,9.75,9.75,9.75,9.75,9.75,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.85,0.85,0.85,0.85,0.85,10.0,10.0,10.0,10.0,10.0,10.0,205.0,205.0,205.0,205.0,205.0,205.0,7.0,7.0,7.0,7.0,7.0,7.0,0.7,0.7,0.7,0.7,0.7,0.7,553.17,211.19,482.5,981.0,433.0,44.75,249.4,113.0,318.0,339.0,106.0,188.0
0,0,0,0,0.0,0.0,3.25,3.25,3.25,3.25,3.25,3.25,3.75,3.75,3.75,3.75,3.75,3.75,0.0,0.0,0.0,0.0,0.0,0.0,2.9,2.9,2.9,2.9,2.9,2.9,4.0,4.0,4.0,4.0,4.0,4.0,25.5,25.5,25.5,25.5,25.5,25.5,1.5,1.5,1.5,1.5,1.5,1.5,0.95,0.95,0.95,0.95,0.95,0.95,10.0,10.0,10.0,10.0,10.0,10.0,219.0,219.0,219.0,219.0,219.0,219.0,5.0,5.0,5.0,5.0,5.0,5.0,0.7,0.7,0.7,0.7,0.7,0.7,560.33,216.74,492.0,998.0,427.0,51.25,243.4,116.2,322.0,335.0,85.0,169.0
0,0,0,0,0.0,0.0,3.25,3.25,3.25,3.25,3.25,3.25,4.5,4.5,4.5,4.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2.82,2.82,2.82,2.82,2.82,2.82,4.0,4.0,4.0,4.0,4.0,4.0,25.5,25.5,25.5,25.5,25.5,25.5,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,1.1,1.1,1.1,1.1,10.0,10.0,10.0,10.0,10.0,10.0,215.0,215.0,215.0,215.0,215.0,215.0,4.0,4.0,4.0,4.0,4.0,4.0,0.7,0.7,0.7,0.7,0.7,0.7,563.33,213.17,486.0,993.0,429.0,58.0,400.4,407.98,320.0,1108.0,98.0,170.0
0,0,0,0,0.0,0.0,3.25,3.25,3.25,3.25,3.25,3.25,4.5,4.5,4.5,4.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.8,2.8,2.8,2.8,2.8,4.0,4.0,4.0,4.0,4.0,4.0,26.25,26.25,26.25,26.25,26.25,26.25,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,1.1,1.1,1.1,1.1,11.0,11.0,11.0,11.0,11.0,11.0,215.0,215.0,215.0,215.0,215.0,215.0,3.0,3.0,3.0,3.0,3.0,3.0,0.7,0.7,0.7,0.7,0.7,0.7,565.83,208.91,499.0,987.0,438.0,58.5,493.2,605.73,317.0,1562.0,100.0,173.0
0,0,0,0,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5,5.25,5.25,5.25,5.25,5.25,5.25,0.0,0.0,0.0,0.0,0.0,0.0,2.9,2.9,2.9,2.9,2.9,2.9,4.0,4.0,4.0,4.0,4.0,4.0,28.5,28.5,28.5,28.5,28.5,28.5,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,1.1,1.1,1.1,1.1,11.0,11.0,11.0,11.0,11.0,11.0,208.0,208.0,208.0,208.0,208.0,208.0,2.0,2.0,2.0,2.0,2.0,2.0,0.7,0.7,0.7,0.7,0.7,0.7,567.17,206.5,496.0,982.0,437.0,69.0,460.0,548.56,321.0,1422.0,73.0,168.0
0,0,0,0,0.0,1.0,2.5,2.5,2.5,2.5,2.5,2.5,15.0,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77,2.77,2.77,2.77,2.77,2.77,4.0,4.0,4.0,4.0,4.0,4.0,2.25,2.25,2.25,2.25,2.25,2.25,0.75,0.75,0.75,0.75,0.75,0.75,1.03,1.03,1.03,1.03,1.03,1.03,11.0,11.0,11.0,11.0,11.0,11.0,219.0,219.0,219.0,219.0,219.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,0.7,0.7,0.7,567.0,213.1,487.5,995.0,433.0,70.0,437.8,499.94,321.0,1310.0,81.0,193.0
0,0,0,0,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5,15.0,15.0,15.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,2.75,2.75,2.75,2.75,2.75,4.25,4.25,4.25,4.25,4.25,4.25,3.75,3.75,3.75,3.75,3.75,3.75,0.0,0.0,0.0,0.0,0.0,0.0,1.03,1.03,1.03,1.03,1.03,1.03,11.0,11.0,11.0,11.0,11.0,11.0,145.0,145.0,145.0,145.0,145.0,145.0,2.0,2.0,2.0,2.0,2.0,2.0,0.7,0.7,0.7,0.7,0.7,0.7,572.17,207.5,497.0,986.0,430.0,80.25,408.6,443.59,322.0,1177.0,74.0,184.0
